166,28941,33,11,St1096x,St1096x,St1x = F1 from StNY001 x St52B
167,28941,33,11,St1097x,St1097x,St1x = F1 from StNY001 x St52B
168,28941,33,11,St1098x,St1098x,St1x = F1 from StNY001 x St52B
169,28941,33,11,St1099x,St1099x,St1x = F1 from StNY001 x St52B
170,28941,33,11,St1100x,St1100x,St1x = F1 from StNY001 x St52B
171,28941,33,11,St1101x,St1101x,St1x = F1 from StNY001 x St52B
172,28941,33,11,St1102x,St1102x,St1x = F1 from StNY001 x St52B
173,28941,33,11,St1103x,St1103x,St1x = F1 from StNY001 x St52B
174,28941,33,11,St1104x,St1104x,St1x = F1 from StNY001 x St52B
175,28941,33,11,St1105x,St1105x,St1x = F1 from StNY001 x St52B
176,28941,33,11,St1106x,St1106x,St1x = F1 from StNY001 x St52B
177,28941,33,11,St1107x,St1107x,St1x = F1 from StNY001 x St52B
178,28941,33,11,St1108x,St1108x,St1x = F1 from StNY001 x St52B
179,28941,33,11,St1109x,St1109x,St1x = F1 from StNY001 x St52B
180,28941,33,11,St1110x,St1110x,St1x = F1 from StNY001 x St52B
181,28941,33,11,St1111x,St1111x,St1x = F1 from StNY001 x St52B
182,28941,33,11,St1112x,St1112x,St1x = F1 from StNY001 x St52B
183,28941,33,11,St1113x,St1113x,St1x = F1 from StNY001 x St52B
184,28941,33,11,St1114x,St1114x,St1x = F1 from StNY001 x St52B
185,28941,33,11,St1115x,St1115x,St1x = F1 from StNY001 x St52B
186,28941,33,11,St1116x,St1116x,St1x = F1 from StNY001 x St52B
187,28941,33,11,St1117x,St1117x,St1x = F1 from StNY001 x St52B
188,28941,33,11,St1118x,St1118x,St1x = F1 from StNY001 x St52B
189,28941,33,11,St1119x,St1119x,St1x = F1 from StNY001 x St52B
190,28941,33,11,St1120x,St1120x,St1x = F1 from StNY001 x St52B
191,28941,33,11,St1121x,St1121x,St1x = F1 from StNY001 x St52B
192,28941,33,11,St1122x,St1122x,St1x = F1 from StNY001 x St52B
193,28941,33,11,St1123x,St1123x,St1x = F1 from StNY001 x St52B
194,28941,33,11,St1124x,St1124x,St1x = F1 from StNY001 x St52B
195,28941,33,11,St1125x,St1125x,St1x = F1 from StNY001 x St52B
196,28941,33,11,St1126x,St1126x,St1x = F1 from StNY001 x St52B
197,28941,33,11,St1127x,St1127x,St1x = F1 from StNY001 x St52B
198,28941,33,11,St1128x,St1128x,St1x = F1 from StNY001 x St52B
199,28941,33,11,St1129x,St1129x,St1x = F1 from StNY001 x St52B
200,28941,33,11,St1130x,St1130x,St1x = F1 from StNY001 x St52B
201,28941,33,11,St1131x,St1131x,St1x = F1 from StNY001 x St52B
202,28941,33,11,St1132x,St1132x,St1x = F1 from StNY001 x St52B
203,28941,33,11,St1133x,St1133x,St1x = F1 from StNY001 x St52B
204,28941,33,11,St1134x,St1134x,St1x = F1 from StNY001 x St52B
205,28941,33,11,St1135x,St1135x,St1x = F1 from StNY001 x St52B
206,28941,33,11,St1136x,St1136x,St1x = F1 from StNY001 x St52B
207,28941,33,11,St1137x,St1137x,St1x = F1 from StNY001 x St52B
208,28941,33,11,St1138x,St1138x,St1x = F1 from StNY001 x St52B
209,28941,33,11,St1139x,St1139x,St1x = F1 from StNY001 x St52B
210,28941,33,11,St1140x,St1140x,St1x = F1 from StNY001 x St52B
211,28941,33,11,St1141x,St1141x,St1x = F1 from StNY001 x St52B
212,28941,33,11,St1142x,St1142x,St1x = F1 from StNY001 x St52B
213,28941,33,11,St1143x,St1143x,St1x = F1 from StNY001 x St52B
214,28941,33,11,St1144x,St1144x,St1x = F1 from StNY001 x St52B
215,28941,33,11,St1145x,St1145x,St1x = F1 from StNY001 x St52B
216,28941,33,11,St1146x,St1146x,St1x = F1 from StNY001 x St52B
217,28941,33,11,St1147x,St1147x,St1x = F1 from StNY001 x St52B
218,28941,33,11,St1148x,St1148x,St1x = F1 from StNY001 x St52B
219,28941,33,11,St1149x,St1149x,St1x = F1 from StNY001 x St52B
220,28941,33,11,St1150x,St1150x,St1x = F1 from StNY001 x St52B
221,28941,33,11,St1151x,St1151x,St1x = F1 from StNY001 x St52B
222,28941,33,11,St1152x,St1152x,St1x = F1 from StNY001 x St52B
223,28941,33,11,St1153x,St1153x,St1x = F1 from StNY001 x St52B
224,28941,33,11,St1154x,St1154x,St1x = F1 from StNY001 x St52B
225,28941,33,11,St1155x,St1155x,St1x = F1 from StNY001 x St52B
226,28941,33,11,St1156x,St1156x,St1x = F1 from StNY001 x St52B
227,28941,33,11,St1157x,St1157x,St1x = F1 from StNY001 x St52B
228,28941,33,11,St1158x,St1158x,St1x = F1 from StNY001 x St52B
229,28941,33,11,St1159x,St1159x,St1x = F1 from StNY001 x St52B
230,28941,33,11,St1160x,St1160x,St1x = F1 from StNY001 x St52B
231,28941,33,11,St1161x,St1161x,St1x = F1 from StNY001 x St52B
232,28941,33,11,St1162x,St1162x,St1x = F1 from StNY001 x St52B
233,28941,34,11,St1163x,St1163x,St1x = F1 from StNY001 x St52B
234,28941,34,11,St1164x,St1164x,St1x = F1 from StNY001 x St52B
235,28941,34,11,St1165x,St1165x,St1x = F1 from StNY001 x St52B
236,28941,34,11,St1166x,St1166x,St1x = F1 from StNY001 x St52B
237,28941,34,11,St1167x,St1167x,St1x = F1 from StNY001 x St52B
238,28941,34,11,St1168x,St1168x,St1x = F1 from StNY001 x St52B
239,28941,34,11,St1169x,St1169x,St1x = F1 from StNY001 x St52B
240,28941,34,11,St1170x,St1170x,St1x = F1 from StNY001 x St52B
241,28941,34,11,St1171x,St1171x,St1x = F1 from StNY001 x St52B
242,28941,34,11,St1172x,St1172x,St1x = F1 from StNY001 x St52B
243,28941,34,11,St1173x,St1173x,St1x = F1 from StNY001 x St52B
244,28941,34,11,St1174x,St1174x,St1x = F1 from StNY001 x St52B
245,28941,34,11,St1175x,St1175x,St1x = F1 from StNY001 x St52B
246,28941,34,11,St1176x,St1176x,St1x = F1 from StNY001 x St52B
247,28941,34,11,St1177x,St1177x,St1x = F1 from StNY001 x St52B
248,28941,34,11,St1178x,St1178x,St1x = F1 from StNY001 x St52B
249,28941,34,11,St1179x,St1179x,St1x = F1 from StNY001 x St52B
250,28941,34,11,St1180x,St1180x,St1x = F1 from StNY001 x St52B
251,28941,34,11,St1181x,St1181x,St1x = F1 from StNY001 x St52B
252,28941,34,11,St1182x,St1182x,St1x = F1 from StNY001 x St52B
253,28941,34,11,St1183x,St1183x,St1x = F1 from StNY001 x St52B
254,28941,34,11,St1184x,St1184x,St1x = F1 from StNY001 x St52B
255,28941,34,11,St1185x,St1185x,St1x = F1 from StNY001 x St52B
256,28941,34,11,St1186x,St1186x,St1x = F1 from StNY001 x St52B
257,28941,34,11,St1187x,St1187x,St1x = F1 from StNY001 x St52B
258,28941,34,11,St1188x,St1188x,St1x = F1 from StNY001 x St52B
259,28941,34,11,St1189x,St1189x,St1x = F1 from StNY001 x St52B
260,28941,34,11,St1190x,St1190x,St1x = F1 from StNY001 x St52B
261,28941,34,11,St1191x,St1191x,St1x = F1 from StNY001 x St52B
262,28941,34,11,St1192x,St1192x,St1x = F1 from StNY001 x St52B
263,28941,34,11,St1193x,St1193x,St1x = F1 from StNY001 x St52B
264,28941,34,11,St1194x,St1194x,St1x = F1 from StNY001 x St52B
265,28941,34,11,St1195x,St1195x,St1x = F1 from StNY001 x St52B
266,28941,34,11,St1196x,St1196x,St1x = F1 from StNY001 x St52B
267,28941,34,11,St1197x,St1197x,St1x = F1 from StNY001 x St52B
268,28941,34,11,St1198x,St1198x,St1x = F1 from StNY001 x St52B
269,28941,34,11,St1199x,St1199x,St1x = F1 from StNY001 x St52B
270,28941,34,11,St1200x,St1200x,St1x = F1 from StNY001 x St52B
271,28941,34,11,St1201x,St1201x,St1x = F1 from StNY001 x St52B
272,28941,34,11,St1202x,St1202x,St1x = F1 from StNY001 x St52B
273,28941,34,11,St1203x,St1203x,St1x = F1 from StNY001 x St52B
274,28941,34,11,St1204x,St1204x,St1x = F1 from StNY001 x St52B
275,28941,34,11,St1205x,St1205x,St1x = F1 from StNY001 x St52B
276,28941,34,11,St1206x,St1206x,St1x = F1 from StNY001 x St52B
277,28941,34,11,St1207x,St1207x,St1x = F1 from StNY001 x St52B
278,28941,34,11,St1208x,St1208x,St1x = F1 from StNY001 x St52B
279,28941,34,11,St1209x,St1209x,St1x = F1 from StNY001 x St52B
280,28941,34,11,St1210x,St1210x,St1x = F1 from StNY001 x St52B
281,28941,34,11,St1211x,St1211x,St1x = F1 from StNY001 x St52B
282,28941,34,11,St1212x,St1212x,St1x = F1 from StNY001 x St52B
283,28941,34,11,St1213x,St1213x,St1x = F1 from StNY001 x St52B
284,28941,34,11,St1214x,St1214x,St1x = F1 from StNY001 x St52B
285,28941,34,11,St1215x,St1215x,St1x = F1 from StNY001 x St52B
286,28941,34,11,St1216x,St1216x,St1x = F1 from StNY001 x St52B
287,28941,34,11,St1217x,St1217x,St1x = F1 from StNY001 x St52B
288,28941,34,11,St1218x,St1218x,St1x = F1 from StNY001 x St52B
289,28941,34,11,St1219x,St1219x,St1x = F1 from StNY001 x St52B
290,28941,34,11,St1220x,St1220x,St1x = F1 from StNY001 x St52B
291,28941,34,11,St1221x,St1221x,St1x = F1 from StNY001 x St52B
292,28942,17,7,test,test,NULL
293,28943,35,12,Um0001i,UmNY001,Strange colony type
294,28943,36,12,Um0002i,UmNY002,Strange colony type
295,28943,36,12,Um0003i,UmNY003,Strange colony type
296,28943,36,12,Um0004i,UmNY004,Strange colony type
297,28943,36,12,Um0005i,UmNY005,UmNY005 and UmNY006 are compatible.
298,28943,36,12,Um0006i,UmNY006,UmNY005 and UmNY006 are compatible. UmNY006 amd UmNY007 are compatible.
299,28943,35,12,Um0007i,UmNY007,UmNY006 and UmNY007 are compatible. UmNY006 and UmNY008 are partially compatible.
300,28943,36,12,Um0008i,UmNY008,UmNY006 and UmNY008 are partially compatible.
301,28943,36,12,Um0009i,UmNY009,NULL
302,28943,35,12,Um0010i,UmNY010,NULL
303,28943,35,12,Um0011i,UmNY011,NULL
304,28943,35,12,Um0012i,UmNY012,NULL
305,28943,35,12,Um0013i,UmNY013,NULL
306,28943,35,12,Um0014i,UmNY014,NULL
307,28943,35,12,Um0015i,UmNY015,NULL
308,28944,17,7,NULL,NULL,NULL
