09PM0028,09K2710,09PM,NULL,Z019E0145,NULL,07A0665,19,28,2,1,16,19,NULL,Trial,NULL,0
09PM0029,09K2711,09PM,NULL,Z019E0090,NULL,07A2836,19,29,2,1,16,19,NULL,Trial,NULL,0
09PM0030,09K2712,09PM,NULL,Z019E0182,NULL,06A1237,19,30,2,1,16,19,NULL,Trial,NULL,0
09PM0031,09K2713,09PM,NULL,Z019E0032,NULL,07A0516,19,31,2,1,16,19,NULL,Trial,NULL,0
09PM0032,09K2714,09PM,NULL,Z019E0006,NULL,06A1391,19,32,2,1,16,19,NULL,Trial,NULL,0
09PM0033,09K2715,09PM,NULL,Z019E0062,NULL,07A0715,19,33,2,1,16,19,NULL,Trial,NULL,0
09PM0034,09K2716,09PM,NULL,Z019E0174,NULL,07A0597,19,34,2,1,16,19,NULL,Trial,NULL,0
09PM0035,09K2717,09PM,NULL,Z019E0121,NULL,07A2590,19,35,2,1,16,19,NULL,Trial,NULL,0
09PM0036,09K2718,09PM,NULL,Z019E0202,NULL,08PN0022_000b,19,36,2,1,16,19,NULL,Check,NULL,0
09PM0037,09K2719,09PM,NULL,Z019E0116,NULL,07A0521,19,37,2,1,16,19,NULL,Trial,NULL,0
09PM0038,09K2720,09PM,NULL,Z019E0070,NULL,07A2401,19,38,2,1,16,19,NULL,Trial,NULL,0
09PM0039,09K2721,09PM,NULL,Z019E0008,NULL,07A2238,19,39,2,1,16,19,NULL,Trial,NULL,0
09PM0040,09K2722,09PM,NULL,Z019E0007,NULL,07A0116,19,40,2,1,16,19,NULL,Trial,NULL,0
09PM0041,09K2723,09PM,NULL,Z019E0201,NULL,08PN0308_000b,20,40,2,1,16,19,NULL,CheckB,NULL,0
09PM0042,09K2724,09PM,NULL,Z019E0123,NULL,07A0216,20,39,2,1,16,19,NULL,Trial,NULL,0
09PM0043,09K2725,09PM,NULL,Z019E0086,NULL,07A2932,20,38,3,1,16,19,NULL,Trial,NULL,0
09PM0044,09K2726,09PM,NULL,Z019E0019,NULL,07A0134,20,37,3,1,16,19,NULL,Trial,NULL,0
09PM0045,09K2727,09PM,NULL,Z019E0201,NULL,08PN0308_000b,20,36,3,1,16,19,NULL,CheckB,NULL,0
09PM0046,09K2728,09PM,NULL,Z019E0178,NULL,07A2697,20,35,3,1,16,19,NULL,Trial,NULL,0
09PM0047,09K2729,09PM,NULL,Z019E0167,NULL,07A0229,20,34,3,1,16,19,NULL,Trial,NULL,0
09PM0048,09K2730,09PM,NULL,Z019E0117,NULL,07A0576,20,33,3,1,16,19,NULL,Trial,NULL,0
09PM0049,09K2731,09PM,NULL,Z019E0189,NULL,07A2386,20,32,3,1,16,19,NULL,Trial,NULL,0
09PM0050,09K2732,09PM,NULL,Z019E0140,NULL,07A2385,20,31,3,1,16,19,NULL,Trial,NULL,0
09PM0051,09K2733,09PM,NULL,Z019E0198,NULL,07A0348,20,30,3,1,16,19,NULL,Trial,NULL,0
09PM0052,09K2734,09PM,NULL,Z019E0159,NULL,07A2461,20,29,3,1,16,19,NULL,Trial,NULL,0
09PM0053,09K2735,09PM,NULL,Z019E0202,NULL,08PN0022_000b,20,28,3,1,16,19,NULL,Check,NULL,0
09PM0054,09K2736,09PM,NULL,Z019E0012,NULL,07A0013,20,27,3,1,16,19,NULL,Trial,NULL,0
09PM0055,09K2737,09PM,NULL,Z019E0114,NULL,07A0506,20,26,3,1,16,19,NULL,Trial,NULL,0
09PM0056,09K2738,09PM,NULL,Z019E0200,NULL,07A2943,20,25,3,1,16,19,NULL,Trial,NULL,0
09PM0057,09K2739,09PM,NULL,Z019E0173,NULL,07A2602,20,24,3,1,16,19,NULL,Trial,NULL,0
09PM0058,09K2740,09PM,NULL,Z019E0094,NULL,07A2841,20,23,3,1,16,19,NULL,Trial,NULL,0
09PM0059,09K2741,09PM,NULL,Z019E0149,NULL,07A0426,20,22,3,1,16,19,NULL,Trial,NULL,0
09PM0060,09K2742,09PM,NULL,Z019E0119,NULL,07A0542,20,21,3,1,16,19,NULL,Trial,NULL,0
09PM0061,09K2743,09PM,NULL,Z019E0024,NULL,07A2947,20,20,3,1,16,19,NULL,Trial,NULL,0
09PM0062,09K2744,09PM,NULL,Z019E0040,NULL,07A0259,20,19,3,1,16,19,NULL,Trial,NULL,0
09PM0063,09K2745,09PM,NULL,Z019E0058,NULL,07A2880,20,18,3,1,16,19,NULL,Trial,NULL,0
09PM0064,09K2746,09PM,NULL,Z019E0197,NULL,07A2430,20,17,4,1,16,19,NULL,Trial,NULL,0
09PM0065,09K2747,09PM,NULL,Z019E0056,NULL,07A0574,20,16,4,1,16,19,NULL,Trial,NULL,0
09PM0066,09K2748,09PM,NULL,Z019E0080,NULL,07A0112,20,15,4,1,16,19,NULL,Trial,NULL,0
09PM0067,09K2749,09PM,NULL,Z019E0028,NULL,07A2297,20,14,4,1,16,19,NULL,Trial,NULL,0
09PM0068,09K2750,09PM,NULL,Z019E0183,NULL,07A0483,20,13,4,1,16,19,NULL,Trial,NULL,0
09PM0069,09K2751,09PM,NULL,Z019E0201,NULL,08PN0308_000b,20,12,4,1,16,19,NULL,CheckB,NULL,0
09PM0070,09K2752,09PM,NULL,Z019E0166,NULL,07A0253,20,11,4,1,16,19,NULL,Trial,NULL,0
09PM0071,09K2753,09PM,NULL,Z019E0202,NULL,08PN0022_000b,20,10,4,1,16,19,NULL,Check,NULL,0
09PM0072,09K2754,09PM,NULL,Z019E0131,NULL,07A0178,20,9,4,1,16,19,NULL,Trial,NULL,0
09PM0073,09K2755,09PM,NULL,Z019E0023,NULL,07A0675,20,8,4,1,16,19,NULL,Trial,NULL,0
09PM0074,09K2756,09PM,NULL,Z019E0092,NULL,07A2390,20,7,4,1,16,19,NULL,Trial,NULL,0
09PM0075,09K2757,09PM,NULL,Z019E0098,NULL,07A0478,20,6,4,1,16,19,NULL,Trial,NULL,0
09PM0076,09K2758,09PM,NULL,Z019E0034,NULL,07A0538,20,5,4,1,16,19,NULL,Trial,NULL,0
09PM0077,09K2759,09PM,NULL,Z019E0053,NULL,07A0333,20,4,4,1,16,19,NULL,Trial,NULL,0
09PM0078,09K2760,09PM,NULL,Z019E0139,NULL,07A2625,20,3,4,1,16,19,NULL,Trial,NULL,0
09PM0079,09K2761,09PM,NULL,Z019E0191,NULL,07A0470,20,2,4,1,16,19,NULL,Trial,NULL,0
09PM0080,09K2762,09PM,NULL,Z019E0057,NULL,07A2464,20,1,4,1,16,19,NULL,Trial,NULL,0
09PM0081,09K2763,09PM,NULL,Z019E0036,NULL,07A0382,21,1,4,1,16,19,NULL,Trial,NULL,0
09PM0082,09K2764,09PM,NULL,Z019E0072,NULL,07A0198,21,2,4,1,16,19,NULL,Trial,NULL,0
09PM0083,09K2765,09PM,NULL,Z019E0165,NULL,06A1261,21,3,4,1,16,19,NULL,Trial,NULL,0
09PM0084,09K2766,09PM,NULL,Z019E0093,NULL,07A2373,21,4,4,1,16,19,NULL,Trial,NULL,0
09PM0085,09K2767,09PM,NULL,Z019E0170,NULL,07A0254,21,5,5,1,16,19,NULL,Trial,NULL,0
09PM0086,09K2768,09PM,NULL,Z019E0105,NULL,07A2810,21,6,5,1,16,19,NULL,Trial,NULL,0
09PM0087,09K2769,09PM,NULL,Z019E0187,NULL,07A0049,21,7,5,1,16,19,NULL,Trial,NULL,0
09PM0088,09K2770,09PM,NULL,Z019E0138,NULL,07A2858,21,8,5,1,16,19,NULL,Trial,NULL,0
09PM0089,09K2771,09PM,NULL,Z019E0201,NULL,08PN0308_000b,21,9,5,1,16,19,NULL,CheckB,NULL,0
09PM0090,09K2772,09PM,NULL,Z019E0049,NULL,07A2528,21,10,5,1,16,19,NULL,Trial,NULL,0
09PM0091,09K2773,09PM,NULL,Z019E0132,NULL,07A0444,21,11,5,1,16,19,NULL,Trial,NULL,0
09PM0092,09K2774,09PM,NULL,Z019E0091,NULL,07A0689,21,12,5,1,16,19,NULL,Trial,NULL,0
09PM0093,09K2775,09PM,NULL,Z019E0135,NULL,07A2750,21,13,5,1,16,19,NULL,Trial,NULL,0
09PM0094,09K2776,09PM,NULL,Z019E0202,NULL,08PN0022_000b,21,14,5,1,16,19,NULL,Check,NULL,0
09PM0095,09K2777,09PM,NULL,Z019E0144,NULL,07A2270,21,15,5,1,16,19,NULL,Trial,NULL,0
09PM0096,09K2778,09PM,NULL,Z019E0030,NULL,07A0330,21,16,5,1,16,19,NULL,Trial,NULL,0
09PM0097,09K2779,09PM,NULL,Z019E0171,NULL,07A0613,21,17,5,1,16,19,NULL,Trial,NULL,0
09PM0098,09K2780,09PM,NULL,Z019E0089,NULL,07A2282,21,18,5,1,16,19,NULL,Trial,NULL,0
09PM0099,09K2781,09PM,NULL,Z019E0152,NULL,07A2407,21,19,5,1,16,19,NULL,Trial,NULL,0
09PM0100,09K2782,09PM,NULL,Z019E0158,NULL,07A2885,21,20,5,1,16,19,NULL,Trial,NULL,0
09PM0101,09K2783,09PM,NULL,Z019E0160,NULL,06A1384,21,21,5,1,16,19,NULL,Trial,NULL,0
09PM0102,09K2784,09PM,NULL,Z019E0002,NULL,07A2698,21,22,5,1,16,19,NULL,Trial,NULL,0
09PM0103,09K2785,09PM,NULL,Z019E0133,NULL,07A2319,21,23,5,1,16,19,NULL,Trial,NULL,0
09PM0104,09K2786,09PM,NULL,Z019E0141,NULL,07A2352,21,24,5,1,16,19,NULL,Trial,NULL,0
09PM0105,09K2787,09PM,NULL,Z019E0005,NULL,07A2601,21,25,5,1,16,19,NULL,Trial,NULL,0
09PM0106,09K2788,09PM,NULL,Z019E0202,NULL,08PN0022_000b,21,26,6,1,16,19,NULL,Check,NULL,0
09PM0107,09K2789,09PM,NULL,Z019E0054,NULL,07A2312,21,27,6,1,16,19,NULL,Trial,NULL,0
09PM0108,09K2790,09PM,NULL,Z019E0021,NULL,07A2437,21,28,6,1,16,19,NULL,Trial,NULL,0
09PM0109,09K2791,09PM,NULL,Z019E0184,NULL,07A0029,21,29,6,1,16,19,NULL,Trial,NULL,0
09PM0110,09K2792,09PM,NULL,Z019E0192,NULL,07A2568,21,30,6,1,16,19,NULL,Trial,NULL,0
09PM0111,09K2793,09PM,NULL,Z019E0031,NULL,07A0014,21,31,6,1,16,19,NULL,Trial,NULL,0
09PM0112,09K2794,09PM,NULL,Z019E0156,NULL,07A2714,21,32,6,1,16,19,NULL,Trial,NULL,0
09PM0113,09K2795,09PM,NULL,Z019E0087,NULL,07A2543,21,33,6,1,16,19,NULL,Trial,NULL,0
09PM0114,09K2796,09PM,NULL,Z019E0101,NULL,07A2305,21,34,6,1,16,19,NULL,Trial,NULL,0
09PM0115,09K2797,09PM,NULL,Z019E0046,NULL,06A1214,21,35,6,1,16,19,NULL,Trial,NULL,0
09PM0116,09K2798,09PM,NULL,Z019E0041,NULL,07A0392,21,36,6,1,16,19,NULL,Trial,NULL,0
09PM0117,09K2799,09PM,NULL,Z019E0201,NULL,08PN0308_000b,21,37,6,1,16,19,NULL,CheckB,NULL,0
09PM0118,09K2800,09PM,NULL,Z019E0103,NULL,07A2439,21,38,6,1,16,19,NULL,Trial,NULL,0
09PM0119,09K2801,09PM,NULL,Z019E0003,NULL,07A0374,21,39,6,1,16,19,NULL,Trial,NULL,0
09PM0120,09K2802,09PM,NULL,Z019E0112,NULL,07A0117,21,40,6,1,16,19,NULL,Trial,NULL,0
09PM0121,09K2803,09PM,NULL,Z019E0126,NULL,07A0713,22,40,6,1,16,19,NULL,Trial,NULL,0
09PM0122,09K2804,09PM,NULL,Z019E0075,NULL,07A0159,22,39,6,1,16,19,NULL,Trial,NULL,0
09PM0123,09K2805,09PM,NULL,Z019E0127,NULL,07A2938,22,38,6,1,16,19,NULL,Trial,NULL,0
09PM0124,09K2806,09PM,NULL,Z019E0146,NULL,07A0096,22,37,6,1,16,19,NULL,Trial,NULL,0
09PM0125,09K2807,09PM,NULL,Z019E0180,NULL,07A2399,22,36,6,1,16,19,NULL,Trial,NULL,0
09PM0126,09K2808,09PM,NULL,Z019E0045,NULL,07A2709,22,35,6,1,16,19,NULL,Trial,NULL,0
09PM0127,09K2809,09PM,NULL,Z019E0048,NULL,07A0168,22,34,7,1,16,19,NULL,Trial,NULL,0
09PM0128,09K2810,09PM,NULL,Z019E0050,NULL,06A1377,22,33,7,1,16,19,NULL,Trial,NULL,0
09PM0129,09K2811,09PM,NULL,Z019E0190,NULL,07A2720,22,32,7,1,16,19,NULL,Trial,NULL,0
09PM0130,09K2812,09PM,NULL,Z019E0043,NULL,07A2845,22,31,7,1,16,19,NULL,Trial,NULL,0
09PM0131,09K2813,09PM,NULL,Z019E0163,NULL,07A0337,22,30,7,1,16,19,NULL,Trial,NULL,0
09PM0132,09K2814,09PM,NULL,Z019E0142,NULL,07A0313,22,29,7,1,16,19,NULL,Trial,NULL,0
09PM0133,09K2815,09PM,NULL,Z019E0018,NULL,07A0714,22,28,7,1,16,19,NULL,Trial,NULL,0
09PM0134,09K2816,09PM,NULL,Z019E0026,NULL,07A3646,22,27,7,1,16,19,NULL,Trial,NULL,0
09PM0135,09K2817,09PM,NULL,Z019E0201,NULL,08PN0308_000b,22,26,7,1,16,19,NULL,CheckB,NULL,0
09PM0136,09K2818,09PM,NULL,Z019E0096,NULL,07A0042,22,25,7,1,16,19,NULL,Trial,NULL,0
09PM0137,09K2819,09PM,NULL,Z019E0143,NULL,06A1260,22,24,7,1,16,19,NULL,Trial,NULL,0
09PM0138,09K2820,09PM,NULL,Z019E0044,NULL,07A2808,22,23,7,1,16,19,NULL,Trial,NULL,0
09PM0139,09K2821,09PM,NULL,Z019E0196,NULL,07A2459,22,22,7,1,16,19,NULL,Trial,NULL,0
09PM0140,09K2822,09PM,NULL,Z019E0157,NULL,07A0618,22,21,7,1,16,19,NULL,Trial,NULL,0
09PM0141,09K2823,09PM,NULL,Z019E0097,NULL,07A0526,22,20,7,1,16,19,NULL,Trial,NULL,0
09PM0142,09K2824,09PM,NULL,Z019E0202,NULL,08PN0022_000b,22,19,7,1,16,19,NULL,Check,NULL,0
09PM0143,09K2825,09PM,NULL,Z019E0010,NULL,07A2647,22,18,7,1,16,19,NULL,Trial,NULL,0
09PM0144,09K2826,09PM,NULL,Z019E0033,NULL,07A2646,22,17,7,1,16,19,NULL,Trial,NULL,0
09PM0145,09K2827,09PM,NULL,Z019E0022,NULL,07A0195,22,16,7,1,16,19,NULL,Trial,NULL,0
09PM0146,09K2828,09PM,NULL,Z019E0106,NULL,07A0260,22,15,7,1,16,19,NULL,Trial,NULL,0
09PM0147,09K2829,09PM,NULL,Z019E0004,NULL,07A2662,22,14,7,1,16,19,NULL,Trial,NULL,0
09PM0148,09K2830,09PM,NULL,Z019E0064,NULL,07A0294,22,13,8,1,16,19,NULL,Trial,NULL,0
09PM0149,09K2831,09PM,NULL,Z019E0153,NULL,07A2260,22,12,8,1,16,19,NULL,Trial,NULL,0
09PM0150,09K2832,09PM,NULL,Z019E0179,NULL,07A2280,22,11,8,1,16,19,NULL,Trial,NULL,0
09PM0151,09K2833,09PM,NULL,Z019E0079,NULL,07A2712,22,10,8,1,16,19,NULL,Trial,NULL,0
09PM0152,09K2834,09PM,NULL,Z019E0055,NULL,07A2655,22,9,8,1,16,19,NULL,Trial,NULL,0
09PM0153,09K2835,09PM,NULL,Z019E0084,NULL,06A1276,22,8,8,1,16,19,NULL,Trial,NULL,0
09PM0154,09K2836,09PM,NULL,Z019E0077,NULL,07A2775,22,7,8,1,16,19,NULL,Trial,NULL,0
09PM0155,09K2837,09PM,NULL,Z019E0169,NULL,07A0012,22,6,8,1,16,19,NULL,Trial,NULL,0
09PM0156,09K2838,09PM,NULL,Z019E0130,NULL,07A2289,22,5,8,1,16,19,NULL,Trial,NULL,0
09PM0157,09K2839,09PM,NULL,Z019E0202,NULL,08PN0022_000b,22,4,8,1,16,19,NULL,Check,NULL,0
09PM0158,09K2840,09PM,NULL,Z019E0194,NULL,07A2957,22,3,8,1,16,19,NULL,Trial,NULL,0
09PM0159,09K2841,09PM,NULL,Z019E0102,NULL,07A0246,22,2,8,1,16,19,NULL,Trial,NULL,0
09PM0160,09K2842,09PM,NULL,Z019E0025,NULL,07A2798,22,1,8,1,16,19,NULL,Trial,NULL,0
09PM0161,09K2843,09PM,NULL,Z019E0162,NULL,07A0397,23,1,8,1,16,19,NULL,Trial,NULL,0
09PM0162,09K2844,09PM,NULL,Z019E0104,NULL,07A0394,23,2,8,1,16,19,NULL,Trial,NULL,0
09PM0163,09K2845,09PM,NULL,Z019E0014,NULL,07A0667,23,3,8,1,16,19,NULL,Trial,NULL,0
09PM0164,09K2846,09PM,NULL,Z019E0128,NULL,07A2323,23,4,8,1,16,19,NULL,Trial,NULL,0
09PM0165,09K2847,09PM,NULL,Z019E0015,NULL,06A1201,23,5,8,1,16,19,NULL,Trial,NULL,0
09PM0166,09K2848,09PM,NULL,Z019E0067,NULL,07A0626,23,6,8,1,16,19,NULL,Trial,NULL,0
09PM0167,09K2849,09PM,NULL,Z019E0201,NULL,08PN0308_000b,23,7,8,1,16,19,NULL,CheckB,NULL,0
09PM0168,09K2850,09PM,NULL,Z019E0020,NULL,07A2772,23,8,8,1,16,19,NULL,Trial,NULL,0
09PM0169,09K2851,09PM,NULL,Z019E0164,NULL,07A2722,23,9,9,1,16,19,NULL,Trial,NULL,0
09PM0170,09K2852,09PM,NULL,Z019E0201,NULL,08PN0308_000b,23,10,9,1,16,19,NULL,CheckB,NULL,0
09PM0171,09K2853,09PM,NULL,Z019E0059,NULL,07A0568,23,11,9,1,16,19,NULL,Trial,NULL,0
09PM0172,09K2854,09PM,NULL,Z019E0069,NULL,07A2713,23,12,9,1,16,19,NULL,Trial,NULL,0
09PM0173,09K2855,09PM,NULL,Z019E0176,NULL,07A0063,23,13,9,1,16,19,NULL,Trial,NULL,0
09PM0174,09K2856,09PM,NULL,Z019E0193,NULL,06A1249,23,14,9,1,16,19,NULL,Trial,NULL,0
09PM0175,09K2857,09PM,NULL,Z019E0151,NULL,07A2412,23,15,9,1,16,19,NULL,Trial,NULL,0
09PM0176,09K2858,09PM,NULL,Z019E0016,NULL,07A2617,23,16,9,1,16,19,NULL,Trial,NULL,0
09PM0177,09K2859,09PM,NULL,Z019E0085,NULL,07A2524,23,17,9,1,16,19,NULL,Trial,NULL,0
09PM0178,09K2860,09PM,NULL,Z019E0202,NULL,08PN0022_000b,23,18,9,1,16,19,NULL,Check,NULL,0
09PM0179,09K2861,09PM,NULL,Z019E0035,NULL,07A0471,23,19,9,1,16,19,NULL,Trial,NULL,0
09PM0180,09K2862,09PM,NULL,Z019E0129,NULL,07A0643,23,20,9,1,16,19,NULL,Trial,NULL,0
09PM0181,09K2863,09PM,NULL,Z019E0188,NULL,07A0199,23,21,9,1,16,19,NULL,Trial,NULL,0
09PM0182,09K2864,09PM,NULL,Z019E0195,NULL,06A1378,23,22,9,1,16,19,NULL,Trial,NULL,0
09PM0183,09K2865,09PM,NULL,Z019E0118,NULL,07A2506,23,23,9,1,16,19,NULL,Trial,NULL,0
09PM0184,09K2866,09PM,NULL,Z019E0011,NULL,07A2781,23,24,9,1,16,19,NULL,Trial,NULL,0
09PM0185,09K2867,09PM,NULL,Z019E0061,NULL,06A1257,23,25,9,1,16,19,NULL,Trial,NULL,0
09PM0186,09K2868,09PM,NULL,Z019E0071,NULL,07A0015,23,26,9,1,16,19,NULL,Trial,NULL,0
09PM0187,09K2869,09PM,NULL,Z019E0081,NULL,06A1325,23,27,9,1,16,19,NULL,Trial,NULL,0
09PM0188,09K2870,09PM,NULL,Z019E0073,NULL,07A0271,23,28,9,1,16,19,NULL,Trial,NULL,0
09PM0189,09K2871,09PM,NULL,Z019E0017,NULL,06A1360,23,29,9,1,16,19,NULL,Trial,NULL,0
09PM0190,09K2872,09PM,NULL,Z019E0110,NULL,07A2673,23,30,10,1,16,19,NULL,Trial,NULL,0
09PM0191,09K2873,09PM,NULL,Z019E0147,NULL,07A0391,23,31,10,1,16,19,NULL,Trial,NULL,0
09PM0192,09K2874,09PM,NULL,Z019E0124,NULL,06A1283,23,32,10,1,16,19,NULL,Trial,NULL,0
09PM0193,09K2875,09PM,NULL,Z019E0202,NULL,08PN0022_000b,23,33,10,1,16,19,NULL,Check,NULL,0
09PM0194,09K2876,09PM,NULL,Z019E0150,NULL,07A0573,23,34,10,1,16,19,NULL,Trial,NULL,0
09PM0195,09K2877,09PM,NULL,Z019E0181,NULL,07A2948,23,35,10,1,16,19,NULL,Trial,NULL,0
09PM0196,09K2878,09PM,NULL,Z019E0175,NULL,07A2893,23,36,10,1,16,19,NULL,Trial,NULL,0
09PM0197,09K2879,09PM,NULL,Z019E0029,NULL,07A0274,23,37,10,1,16,19,NULL,Trial,NULL,0
09PM0198,09K2880,09PM,NULL,Z019E0051,NULL,07A2908,23,38,10,1,16,19,NULL,Trial,NULL,0
09PM0199,09K2881,09PM,NULL,Z019E0177,NULL,07A2716,23,39,10,1,16,19,NULL,Trial,NULL,0
09PM0200,09K2882,09PM,NULL,Z019E0042,NULL,07A0733,23,40,10,1,16,19,NULL,Trial,NULL,0
09PM0201,09K2883,09PM,NULL,Z019E0068,NULL,07A2261,24,40,10,1,16,19,NULL,Trial,NULL,0
09PM0202,09K2884,09PM,NULL,Z019E0201,NULL,08PN0308_000b,24,39,10,1,16,19,NULL,CheckB,NULL,0
09PM0203,09K2885,09PM,NULL,Z019E0125,NULL,07A2795,24,38,10,1,16,19,NULL,Trial,NULL,0
09PM0204,09K2886,09PM,NULL,Z019E0111,NULL,07A0641,24,37,10,1,16,19,NULL,Trial,NULL,0
09PM0205,09K2887,09PM,NULL,Z019E0154,NULL,07A2425,24,36,10,1,16,19,NULL,Trial,NULL,0
09PM0206,09K2888,09PM,NULL,Z019E0013,NULL,07A2565,24,35,10,1,16,19,NULL,Trial,NULL,0
09PM0207,09K2889,09PM,NULL,Z019E0136,NULL,07A2849,24,34,10,1,16,19,NULL,Trial,NULL,0
09PM0208,09K2890,09PM,NULL,Z019E0186,NULL,07A0318,24,33,10,1,16,19,NULL,Trial,NULL,0
09PM0209,09K2891,09PM,NULL,Z019E0161,NULL,07A0406,24,32,10,1,16,19,NULL,Trial,NULL,0
09PM0210,09K2892,09PM,NULL,Z019E0060,NULL,07A2612,24,31,10,1,16,19,NULL,Trial,NULL,0
09PM0211,09K2690,09PM,NULL,Z019E0201,NULL,08PN0308_000b,24,30,1,1,16,19,NULL,CheckB,NULL,0
09PM0212,NULL,09PM,NULL,Z019E0013,NULL,NULL,24,29,1,2,NULL,19,NULL,Trial,NULL,0
09PM0213,NULL,09PM,NULL,Z019E0097,NULL,NULL,24,28,1,2,NULL,19,NULL,Trial,NULL,0
09PM0214,NULL,09PM,NULL,Z019E0018,NULL,NULL,24,27,1,2,NULL,19,NULL,Trial,NULL,0
09PM0215,NULL,09PM,NULL,Z019E0117,NULL,NULL,24,26,1,2,NULL,19,NULL,Trial,NULL,0
09PM0216,NULL,09PM,NULL,Z019E0180,NULL,NULL,24,25,1,2,NULL,19,NULL,Trial,NULL,0
09PM0217,NULL,09PM,NULL,Z019E0135,NULL,NULL,24,24,1,2,NULL,19,NULL,Trial,NULL,0
09PM0218,NULL,09PM,NULL,Z019E0132,NULL,NULL,24,23,1,2,NULL,19,NULL,Trial,NULL,0
09PM0219,NULL,09PM,NULL,Z019E0008,NULL,NULL,24,22,1,2,NULL,19,NULL,Trial,NULL,0
09PM0220,NULL,09PM,NULL,Z019E0104,NULL,NULL,24,21,1,2,NULL,19,NULL,Trial,NULL,0
09PM0221,NULL,09PM,NULL,Z019E0202,NULL,08PN0022_000b,24,20,1,2,NULL,19,NULL,Check,NULL,0
09PM0222,NULL,09PM,NULL,Z019E0151,NULL,NULL,24,19,1,2,NULL,19,NULL,Trial,NULL,0
09PM0223,NULL,09PM,NULL,Z019E0201,NULL,08PN0308_000b,24,18,1,2,NULL,19,NULL,CheckB,NULL,0
09PM0224,NULL,09PM,NULL,Z019E0075,NULL,NULL,24,17,1,2,NULL,19,NULL,Trial,NULL,0
09PM0225,NULL,09PM,NULL,Z019E0133,NULL,NULL,24,16,1,2,NULL,19,NULL,Trial,NULL,0
09PM0226,NULL,09PM,NULL,Z019E0148,NULL,NULL,24,15,1,2,NULL,19,NULL,Trial,NULL,0
09PM0227,NULL,09PM,NULL,Z019E0033,NULL,NULL,24,14,1,2,NULL,19,NULL,Trial,NULL,0
