phenotype_id,entity_id,entity_type,entity_name,experiment_id,trait_id,phenotype_value,phenotype_date,plate_id,phenotype_person_id,scoring_order,notes,changed,technical_rep,biological_rep,trait_id_buckler
512817,08SM0323,DNA,IBM54,08SM,afl.kic,0.057112069,,090610SM_01,8,,I,,2,1,
512818,08SM0323,DNA,IBM54,08SM,afl.kic,0.125,,090610SM_01,8,,I,,3,1,
512888,08SM0324,DNA,NC300,08SM,afl.kic,0.021086556,,090610SM_01,8,,I,,1,1,
512889,08SM0324,DNA,NC300,08SM,afl.kic,0.012196356,,090610SM_01,8,,I,,2,1,
512890,08SM0324,DNA,NC300,08SM,afl.kic,0.033755061,,090610SM_01,8,,I,,3,1,
512870,08SM0325,DNA,Mp339,08SM,afl.kic,0.066213152,,090610SM_01,8,,I,,1,1,
512871,08SM0325,DNA,Mp339,08SM,afl.kic,0.021949829,,090610SM_01,8,,I,,2,1,
512872,08SM0325,DNA,Mp339,08SM,afl.kic,0.045553022,,090610SM_01,8,,I,,3,1,
512861,08SM0326,DNA,Mp313E,08SM,afl.kic,0.020560345,,090610SM_01,8,,IT,,1,1,
512862,08SM0326,DNA,Mp313E,08SM,afl.kic,0.004118217,,090610SM_01,8,,IT,,2,1,
512863,08SM0326,DNA,Mp313E,08SM,afl.kic,0.006782946,,090610SM_01,8,,IT,,3,1,
512900,08SM0328,DNA,Oh43,08SM,afl.kic,0.085903084,,090610SM_01,8,,I,,1,1,
512901,08SM0328,DNA,Oh43,08SM,afl.kic,0.172796935,,090610SM_01,8,,I,,2,1,
512902,08SM0328,DNA,Oh43,08SM,afl.kic,0.567049808,,090610SM_01,8,,I,,3,1,
512852,08SM0331,DNA,Mo17,08SM,afl.kic,0.934813754,,090610SM_01,8,,I,,1,1,
512853,08SM0331,DNA,Mo17,08SM,afl.kic,0.477491961,,090610SM_01,8,,I,,2,1,
512854,08SM0331,DNA,Mo17,08SM,afl.kic,0.905144695,,090610SM_01,8,,I,,3,1,
512939,08SM0332,DNA,TBBC3-13,08SM,afl.kic,0.039114391,,090610SM_01,8,,T,,1,2,
512940,08SM0332,DNA,TBBC3-13,08SM,afl.kic,0.023240526,,090610SM_01,8,,T,,2,2,
512941,08SM0332,DNA,TBBC3-13,08SM,afl.kic,0.033372003,,090610SM_01,8,,T,,3,2,
512975,08SM0333,DNA,TBBC3-52,08SM,afl.kic,0.0625,,090610SM_01,8,,T,,1,2,
512976,08SM0333,DNA,TBBC3-52,08SM,afl.kic,0.821782178,,090610SM_01,8,,T,,2,2,
512977,08SM0333,DNA,TBBC3-52,08SM,afl.kic,0.727722772,,090610SM_01,8,,T,,3,2,
512948,08SM0334,DNA,TBBC3-14,08SM,afl.kic,2.130597015,,090610SM_01,8,,T,,1,2,
512949,08SM0334,DNA,TBBC3-14,08SM,afl.kic,0.432995495,,090610SM_01,8,,T,,2,2,
512950,08SM0334,DNA,TBBC3-14,08SM,afl.kic,0.798423423,,090610SM_01,8,,T,,3,2,
512921,08SM0335,DNA,TBBC3-03,08SM,afl.kic,0.045352324,,090610SM_01,8,,T,,1,2,
512922,08SM0335,DNA,TBBC3-03,08SM,afl.kic,0.069574468,,090610SM_01,8,,T,,2,2,
512923,08SM0335,DNA,TBBC3-03,08SM,afl.kic,0.137588652,,090610SM_01,8,,T,,3,2,
512930,08SM0336,DNA,TBBC3-06,08SM,afl.kic,0.260536398,,090610SM_01,8,,T,,1,2,
512931,08SM0336,DNA,TBBC3-06,08SM,afl.kic,0.073446328,,090610SM_01,8,,T,,2,2,
512932,08SM0336,DNA,TBBC3-06,08SM,afl.kic,0.274011299,,090610SM_01,8,,T,,3,2,
512957,08SM0337,DNA,TBBC3-19,08SM,afl.kic,0.30994152,,090610SM_01,8,,T,,1,2,
512958,08SM0337,DNA,TBBC3-19,08SM,afl.kic,0.245939675,,090610SM_01,8,,T,,2,2,
512959,08SM0337,DNA,TBBC3-19,08SM,afl.kic,0.310324826,,090610SM_01,8,,T,,3,2,
512966,08SM0338,DNA,TBBC3-24,08SM,afl.kic,0.127403846,,090610SM_01,8,,T,,1,2,
512967,08SM0338,DNA,TBBC3-24,08SM,afl.kic,0.157279693,,090610SM_01,8,,T,,2,2,
512968,08SM0338,DNA,TBBC3-24,08SM,afl.kic,0.457854406,,090610SM_01,8,,T,,3,2,
512747,08SM0339,DNA,1889_1_6F_04C_003.01,08SM,afl.kic,1.490356083,,090610SM_01,8,,H,,1,2,
512748,08SM0339,DNA,1889_1_6F_04C_003.01,08SM,afl.kic,1.091608392,,090610SM_01,8,,H,,2,2,
512749,08SM0339,DNA,1889_1_6F_04C_003.01,08SM,afl.kic,1.258041958,,090610SM_01,8,,H,,3,2,
512753,08SM0340,DNA,1889_1_6F_05F_007.04,08SM,afl.kic,1.189342404,,090610SM_01,8,,H,,1,2,
512754,08SM0340,DNA,1889_1_6F_05F_007.04,08SM,afl.kic,0.54241573,,090610SM_01,8,,H,,2,2,
512755,08SM0340,DNA,1889_1_6F_05F_007.04,08SM,afl.kic,0.973033708,,090610SM_01,8,,H,,3,2,
512738,08SM0347,DNA,1883_1_02C,08SM,afl.kic,0.062835249,,090610SM_01,8,,H,,1,2,
512739,08SM0347,DNA,1883_1_02C,08SM,afl.kic,0.01079258,,090610SM_01,8,,H,,2,2,
512740,08SM0347,DNA,1883_1_02C,08SM,afl.kic,0.036003373,,090610SM_01,8,,H,,3,2,
512729,08SM0348,DNA,1883_1_01C,08SM,afl.kic,0.010720412,,090610SM_01,8,,H,,1,2,
512730,08SM0348,DNA,1883_1_01C,08SM,afl.kic,0.022428884,,090610SM_01,8,,H,,2,2,
512731,08SM0348,DNA,1883_1_01C,08SM,afl.kic,0.050656455,,090610SM_01,8,,H,,3,2,
512984,08SM0349,DNA,Tx303,08SM,afl.kic,0.028279883,,090610SM_01,8,,IT,,1,2,
512985,08SM0349,DNA,Tx303,08SM,afl.kic,0.008624778,,090610SM_01,8,,IT,,2,2,
512986,08SM0349,DNA,Tx303,08SM,afl.kic,0.045050385,,090610SM_01,8,,IT,,3,2,
512873,08SM0350,DNA,Mp339,08SM,afl.kic,0.049303944,,090610SM_01,8,,I,,1,2,
512874,08SM0350,DNA,Mp339,08SM,afl.kic,0.034840426,,090610SM_01,8,,I,,2,2,
512875,08SM0350,DNA,Mp339,08SM,afl.kic,0.068617021,,090610SM_01,8,,I,,3,2,
512894,08SM0352,DNA,NC358,08SM,afl.kic,0.022359844,,090610SM_01,8,,I,,1,2,
512895,08SM0352,DNA,NC358,08SM,afl.kic,0.05578635,,090610SM_01,8,,I,,2,2,
512896,08SM0352,DNA,NC358,08SM,afl.kic,0.122403561,,090610SM_01,8,,I,,3,2,
512828,08SM0353,DNA,Ki3,08SM,afl.kic,0.015058611,,090610SM_01,8,,I,,1,2,
512829,08SM0353,DNA,Ki3,08SM,afl.kic,0.009609121,,090610SM_01,8,,I,,2,2,
512830,08SM0353,DNA,Ki3,08SM,afl.kic,0.048045603,,090610SM_01,8,,I,,3,2,
512912,08SM0354,DNA,Oh7B,08SM,afl.kic,0.783450704,,090610SM_01,8,,I,,1,2,
512913,08SM0354,DNA,Oh7B,08SM,afl.kic,0.114578371,,090610SM_01,8,,I,,2,2,
512914,08SM0354,DNA,Oh7B,08SM,afl.kic,0.151262506,,090610SM_01,8,,I,,3,2,
512846,08SM0357,DNA,M37W,08SM,afl.kic,0.002958375,,090610SM_01,8,,I,,1,2,
512847,08SM0357,DNA,M37W,08SM,afl.kic,0.002810127,,090610SM_01,8,,I,,2,2,
512848,08SM0357,DNA,M37W,08SM,afl.kic,0.018101266,,090610SM_01,8,,I,,3,2,
512798,08SM0358,DNA,CML52,08SM,afl.kic,0.000195763,,090610SM_01,8,,IH,,1,2,
512799,08SM0358,DNA,CML52,08SM,afl.kic,2.20E-05,,090610SM_01,8,,IH,,2,2,
512800,08SM0358,DNA,CML52,08SM,afl.kic,0.000150149,,090610SM_01,8,,IH,,3,2,
512882,08SM0359,DNA,MS71,08SM,afl.kic,0.299856528,,090610SM_01,8,,I,,1,2,
512883,08SM0359,DNA,MS71,08SM,afl.kic,0.376500858,,090610SM_01,8,,I,,2,2,
512884,08SM0359,DNA,MS71,08SM,afl.kic,0.709262436,,090610SM_01,8,,I,,3,2,
512837,08SM0360,DNA,Ky21,08SM,afl.kic,0.031214848,,090610SM_01,8,,I,,1,2,
512838,08SM0360,DNA,Ky21,08SM,afl.kic,0.077425373,,090610SM_01,8,,I,,2,2,
512839,08SM0360,DNA,Ky21,08SM,afl.kic,0.138059701,,090610SM_01,8,,I,,3,2,
512762,08SM0361,DNA,B73,08SM,afl.kic,0.065074135,,090610SM_01,8,,ITH,,1,2,
512763,08SM0361,DNA,B73,08SM,afl.kic,0.123488774,,090610SM_01,8,,ITH,,2,2,
512764,08SM0361,DNA,B73,08SM,afl.kic,0.300518135,,090610SM_01,8,,ITH,,3,2,
512774,08SM0363,DNA,B97,08SM,afl.kic,0.406483791,,090610SM_01,8,,I,,1,2,
512775,08SM0363,DNA,B97,08SM,afl.kic,0.514339152,,090610SM_01,8,,I,,2,2,
512776,08SM0363,DNA,B97,08SM,afl.kic,0.660224439,,090610SM_01,8,,I,,3,2,
512765,08SM0364,DNA,B73,08SM,afl.kic,0.652610442,,090610SM_01,8,,ITH,,1,2,
512766,08SM0364,DNA,B73,08SM,afl.kic,1.259868421,,090610SM_01,8,,ITH,,2,2,
512767,08SM0364,DNA,B73,08SM,afl.kic,1.777960526,,090610SM_01,8,,ITH,,3,2,
512789,08SM0365,DNA,CML247,08SM,afl.kic,0.001644833,,090610SM_01,8,,I,,1,2,
512790,08SM0365,DNA,CML247,08SM,afl.kic,9.55E-05,,090610SM_01,8,,I,,2,2,
512791,08SM0365,DNA,CML247,08SM,afl.kic,0.000207775,,090610SM_01,8,,I,,3,2,
512810,08SM0366,DNA,IBM262,08SM,afl.kic,0.09119898,,090610SM_01,8,,I,,1,2,
512811,08SM0366,DNA,IBM262,08SM,afl.kic,0.05106658,,090610SM_01,8,,I,,2,2,
512812,08SM0366,DNA,IBM262,08SM,afl.kic,0.059146736,,090610SM_01,8,,I,,3,2,
512819,08SM0367,DNA,IBM54,08SM,afl.kic,0.060066007,,090610SM_01,8,,I,,1,2,
512820,08SM0367,DNA,IBM54,08SM,afl.kic,0.125732218,,090610SM_01,8,,I,,2,2,
512821,08SM0367,DNA,IBM54,08SM,afl.kic,0.217573222,,090610SM_01,8,,I,,3,2,
512864,08SM0369,DNA,Mp313E,08SM,afl.kic,2.46E-05,,090610SM_01,8,,IT,,1,2,
512865,08SM0369,DNA,Mp313E,08SM,afl.kic,0.000235609,,090610SM_01,8,,IT,,2,2,
512866,08SM0369,DNA,Mp313E,08SM,afl.kic,0.0012249,,090610SM_01,8,,IT,,3,2,
512903,08SM0370,DNA,Oh43,08SM,afl.kic,0.606329114,,090610SM_01,8,,I,,1,2,
512904,08SM0370,DNA,Oh43,08SM,afl.kic,0.643925234,,090610SM_01,8,,I,,2,2,
512905,08SM0370,DNA,Oh43,08SM,afl.kic,0.831775701,,090610SM_01,8,,I,,3,2,
512855,08SM0372,DNA,Mo17,08SM,afl.kic,0.406124274,,090610SM_01,8,,I,,1,2,
512856,08SM0372,DNA,Mo17,08SM,afl.kic,0.270451498,,090610SM_01,8,,I,,2,2,
512857,08SM0372,DNA,Mo17,08SM,afl.kic,0.230442557,,090610SM_01,8,,I,,3,2,
512924,08SM0373,DNA,TBBC3-03,08SM,afl.kic,0.38372093,,090610SM_01,8,,T,,1,3,
512925,08SM0373,DNA,TBBC3-03,08SM,afl.kic,0.359011628,,090610SM_01,8,,T,,2,3,
512926,08SM0373,DNA,TBBC3-03,08SM,afl.kic,0.459302326,,090610SM_01,8,,T,,3,3,
512960,08SM0374,DNA,TBBC3-19,08SM,afl.kic,1.565965583,,090610SM_01,8,,T,,1,3,
512961,08SM0374,DNA,TBBC3-19,08SM,afl.kic,1.027288732,,090610SM_01,8,,T,,2,3,
512962,08SM0374,DNA,TBBC3-19,08SM,afl.kic,1.602992958,,090610SM_01,8,,T,,3,3,
512951,08SM0375,DNA,TBBC3-14,08SM,afl.kic,1.171631206,,090610SM_01,8,,T,,1,3,
512952,08SM0375,DNA,TBBC3-14,08SM,afl.kic,1.005594406,,090610SM_01,8,,T,,2,3,
512953,08SM0375,DNA,TBBC3-14,08SM,afl.kic,1.113286713,,090610SM_01,8,,T,,3,3,
512942,08SM0376,DNA,TBBC3-13,08SM,afl.kic,0.144420131,,090610SM_01,8,,T,,1,3,
512943,08SM0376,DNA,TBBC3-13,08SM,afl.kic,0.204620462,,090610SM_01,8,,T,,2,3,
512944,08SM0376,DNA,TBBC3-13,08SM,afl.kic,0.224422442,,090610SM_01,8,,T,,3,3,
512978,08SM0377,DNA,TBBC3-52,08SM,afl.kic,0.002986381,,090610SM_01,8,,T,,1,3,
512979,08SM0377,DNA,TBBC3-52,08SM,afl.kic,0.006982143,,090610SM_01,8,,T,,2,3,
512980,08SM0377,DNA,TBBC3-52,08SM,afl.kic,0.007178571,,090610SM_01,8,,T,,3,3,
512969,08SM0378,DNA,TBBC3-24,08SM,afl.kic,0.756410256,,090610SM_01,8,,T,,1,3,
512970,08SM0378,DNA,TBBC3-24,08SM,afl.kic,0.297202797,,090610SM_01,8,,T,,2,3,
512971,08SM0378,DNA,TBBC3-24,08SM,afl.kic,0.968531469,,090610SM_01,8,,T,,3,3,
512933,08SM0379,DNA,TBBC3-06,08SM,afl.kic,1.351485149,,090610SM_01,8,,T,,1,3,
512934,08SM0379,DNA,TBBC3-06,08SM,afl.kic,0.417105263,,090610SM_01,8,,T,,2,3,
512935,08SM0379,DNA,TBBC3-06,08SM,afl.kic,0.434210526,,090610SM_01,8,,T,,3,3,
512756,08SM0381,DNA,1889_1_6F_05F_007.04,08SM,afl.kic,0.330592105,,090610SM_01,8,,H,,1,3,
512757,08SM0381,DNA,1889_1_6F_05F_007.04,08SM,afl.kic,0.610197368,,090610SM_01,8,,H,,2,3,
512758,08SM0381,DNA,1889_1_6F_05F_007.04,08SM,afl.kic,0.295504386,,090610SM_01,8,,H,,3,3,
512741,08SM0388,DNA,1883_1_02C,08SM,afl.kic,1.12E-05,,090610SM_01,8,,H,,1,3,
512742,08SM0388,DNA,1883_1_02C,08SM,afl.kic,0.001143514,,090610SM_01,8,,H,,2,3,
512743,08SM0388,DNA,1883_1_02C,08SM,afl.kic,0.001265465,,090610SM_01,8,,H,,3,3,
512732,08SM0389,DNA,1883_1_01C,08SM,afl.kic,0.004514052,,090610SM_01,8,,H,,1,3,
512733,08SM0389,DNA,1883_1_01C,08SM,afl.kic,0.008642447,,090610SM_01,8,,H,,2,3,
512734,08SM0389,DNA,1883_1_01C,08SM,afl.kic,0.014340344,,090610SM_01,8,,H,,3,3,
512804,08SM0390,DNA,CML69,08SM,afl.kic,0.03375,,090610SM_01,8,,I,,1,3,
512805,08SM0390,DNA,CML69,08SM,afl.kic,0.04525,,090610SM_01,8,,I,,2,3,
512806,08SM0390,DNA,CML69,08SM,afl.kic,0.083,,090610SM_01,8,,I,,3,3,
512906,08SM0391,DNA,Oh43,08SM,afl.kic,0.101791531,,090610SM_01,8,,I,,1,3,
512907,08SM0391,DNA,Oh43,08SM,afl.kic,0.02587769,,090610SM_01,8,,I,,2,3,
512908,08SM0391,DNA,Oh43,08SM,afl.kic,0.045300113,,090610SM_01,8,,I,,3,3,
512867,08SM0393,DNA,Mp313E,08SM,afl.kic,0.000100134,,090610SM_01,8,,IT,,1,3,
512868,08SM0393,DNA,Mp313E,08SM,afl.kic,0.00052964,,090610SM_01,8,,IT,,2,3,
512869,08SM0393,DNA,Mp313E,08SM,afl.kic,0.000767736,,090610SM_01,8,,IT,,3,3,
512915,08SM0394,DNA,Oh7B,08SM,afl.kic,0.405772496,,090610SM_01,8,,I,,1,3,
512916,08SM0394,DNA,Oh7B,08SM,afl.kic,0.101018011,,090610SM_01,8,,I,,2,3,
512917,08SM0394,DNA,Oh7B,08SM,afl.kic,0.383320282,,090610SM_01,8,,I,,3,3,
512849,08SM0396,DNA,M37W,08SM,afl.kic,0.037237762,,090610SM_01,8,,I,,1,3,
512850,08SM0396,DNA,M37W,08SM,afl.kic,0.018951613,,090610SM_01,8,,I,,2,3,
512851,08SM0396,DNA,M37W,08SM,afl.kic,0.070564516,,090610SM_01,8,,I,,3,3,
512858,08SM0397,DNA,Mo17,08SM,afl.kic,3.36548913,,090610SM_01,8,,I,,1,3,
512859,08SM0397,DNA,Mo17,08SM,afl.kic,0.946731235,,090610SM_01,8,,I,,2,3,
512860,08SM0397,DNA,Mo17,08SM,afl.kic,1.491525424,,090610SM_01,8,,I,,3,3,
512840,08SM0398,DNA,Ky21,08SM,afl.kic,0.170903955,,090610SM_01,8,,I,,1,3,
512841,08SM0398,DNA,Ky21,08SM,afl.kic,0.054611924,,090610SM_01,8,,I,,2,3,
512842,08SM0398,DNA,Ky21,08SM,afl.kic,0.061304837,,090610SM_01,8,,I,,3,3,
512987,08SM0399,DNA,Tx303,08SM,afl.kic,0.0008125,,090610SM_01,8,,IT,,1,3,
512988,08SM0399,DNA,Tx303,08SM,afl.kic,0.000982143,,090610SM_01,8,,IT,,2,3,
512989,08SM0399,DNA,Tx303,08SM,afl.kic,0.016071429,,090610SM_01,8,,IT,,3,3,
512876,08SM0400,DNA,Mp339,08SM,afl.kic,0.033909774,,090610SM_01,8,,I,,1,3,
512877,08SM0400,DNA,Mp339,08SM,afl.kic,0.057029478,,090610SM_01,8,,I,,2,3,
512878,08SM0400,DNA,Mp339,08SM,afl.kic,0.1069161,,090610SM_01,8,,I,,3,3,
512783,08SM0401,DNA,CML103,08SM,afl.kic,1.643092105,,090610SM_01,8,,I,,1,3,
512784,08SM0401,DNA,CML103,08SM,afl.kic,0.263591433,,090610SM_01,8,,I,,2,3,
512785,08SM0401,DNA,CML103,08SM,afl.kic,0.530477759,,090610SM_01,8,,I,,3,3,
512777,08SM0402,DNA,B97,08SM,afl.kic,0.690789474,,090610SM_01,8,,I,,1,3,
512778,08SM0402,DNA,B97,08SM,afl.kic,0.357142857,,090610SM_01,8,,I,,2,3,
512779,08SM0402,DNA,B97,08SM,afl.kic,0.569924812,,090610SM_01,8,,I,,3,3,
512792,08SM0403,DNA,CML247,08SM,afl.kic,0.000155429,,090610SM_01,8,,I,,1,3,
512793,08SM0403,DNA,CML247,08SM,afl.kic,0.000176753,,090610SM_01,8,,I,,2,3,
512794,08SM0403,DNA,CML247,08SM,afl.kic,0.001749077,,090610SM_01,8,,I,,3,3,
512813,08SM0405,DNA,IBM262,08SM,afl.kic,0.006079887,,090610SM_01,8,,I,,1,3,
512814,08SM0405,DNA,IBM262,08SM,afl.kic,0.02710728,,090610SM_01,8,,I,,2,3,
512815,08SM0405,DNA,IBM262,08SM,afl.kic,0,,090610SM_01,8,,I,,3,3,
512768,08SM0407,DNA,B73,08SM,afl.kic,0.073426573,,090610SM_01,8,,ITH,,1,3,
512769,08SM0407,DNA,B73,08SM,afl.kic,0.115745192,,090610SM_01,8,,ITH,,2,3,
512770,08SM0407,DNA,B73,08SM,afl.kic,0.134615385,,090610SM_01,8,,ITH,,3,3,
512897,08SM0408,DNA,NC358,08SM,afl.kic,0.239460371,,090610SM_01,8,,I,,1,3,
512898,08SM0408,DNA,NC358,08SM,afl.kic,0.169477234,,090610SM_01,8,,I,,2,3,
512899,08SM0408,DNA,NC358,08SM,afl.kic,0.308600337,,090610SM_01,8,,I,,3,3,
512801,08SM0409,DNA,CML52,08SM,afl.kic,0.0013626,,090610SM_01,8,,IH,,1,3,
512802,08SM0409,DNA,CML52,08SM,afl.kic,0.001960951,,090610SM_01,8,,IH,,2,3,
