07K0020,NULL,07K,(B73؃ML322)S5,Z006E0183,NULL,06A0159,1,10,1,NULL,NULL,6,NULL,Trial,range:1 plot:10 orientation:N;,3
07K0021,NULL,07K,(B73؃ML322)S5,Z006E0163,NULL,06A0164,1,11,1,NULL,NULL,6,NULL,Trial,range:1 plot:11 orientation:N;,3
07K0022,NULL,07K,(B73؃ML322)S5,Z006E0137,NULL,06A0074,2,11,1,NULL,NULL,6,NULL,Trial,range:1 plot:11 orientation:S;,3
07K0023,NULL,07K,(B73؃ML322)S5,Z006E0111,NULL,06A0129,2,12,2,NULL,NULL,6,NULL,Trial,range:1 plot:12 orientation:S;,3
07K0024,NULL,07K,B73,Z006E0201,NULL,M.Smith 06'Bulk,1,12,2,NULL,NULL,6,NULL,Inbred Check,range:1 plot:12 orientation:N;,3
07K0025,NULL,07K,(B73؃ML322)S5,Z006E0072,NULL,06A0077,1,13,2,NULL,NULL,6,NULL,Trial,range:1 plot:13 orientation:N;,3
07K0026,NULL,07K,(B73؃ML322)S5,Z006E0040,NULL,06A0153,2,13,2,NULL,NULL,6,NULL,Trial,range:1 plot:13 orientation:S;,3
07K0027,NULL,07K,(B73؃ML322)S5,Z006E0143,NULL,06A0079,2,14,2,NULL,NULL,6,NULL,Trial,range:1 plot:14 orientation:S;,3
07K0028,NULL,07K,(B73؃ML322)S5,Z006E0031,NULL,06A0177,1,14,2,NULL,NULL,6,NULL,Trial,range:1 plot:14 orientation:N;,3
07K0029,NULL,07K,(B73؃ML322)S5,Z006E0048,NULL,06A0195,1,15,2,NULL,NULL,6,NULL,Trial,range:1 plot:15 orientation:N;,3
07K0030,NULL,07K,(B73؃ML322)S5,Z006E0005,NULL,06A0185,2,15,2,NULL,NULL,6,NULL,Trial,range:1 plot:15 orientation:S;,3
07K0031,NULL,07K,(B73؃ML322)S5,Z006E0154,NULL,06A0121,2,16,2,NULL,NULL,6,NULL,Trial,range:1 plot:16 orientation:S;,3
07K0032,NULL,07K,(B73؃ML322)S5,Z006E0167,NULL,06A0143,1,16,2,NULL,NULL,6,NULL,Trial,range:1 plot:16 orientation:N;,3
07K0033,NULL,07K,(B73؃ML322)S5,Z006E0026,NULL,06A0130,1,17,2,NULL,NULL,6,NULL,Trial,range:1 plot:17 orientation:N;,3
07K0034,NULL,07K,(B73؃ML322)S5,Z006E0146,NULL,06A0054,2,17,2,NULL,NULL,6,NULL,Trial,range:1 plot:17 orientation:S;,3
07K0035,NULL,07K,(B73؃ML322)S5,Z006E0171,NULL,06A0142,2,18,2,NULL,NULL,6,NULL,Trial,range:1 plot:18 orientation:S;,3
07K0036,NULL,07K,(B73؃ML322)S5,Z006E0083,NULL,06A0057,1,18,2,NULL,NULL,6,NULL,Trial,range:1 plot:18 orientation:N;,3
07K0037,NULL,07K,(B73؃ML322)S5,Z006E0061,NULL,06A0181,1,19,2,NULL,NULL,6,NULL,Trial,range:1 plot:19 orientation:N;,3
07K0038,NULL,07K,(B73؃ML322)S5,Z006E0122,NULL,06A0166,2,19,2,NULL,NULL,6,NULL,Trial,range:1 plot:19 orientation:S;,3
07K0039,NULL,07K,CML322,Z006E0202,NULL,04ncai01 - Ames27096,2,20,2,NULL,NULL,6,NULL,Inbred Check,range:1 plot:20 orientation:S;,3
07K0040,NULL,07K,(B73؃ML322)S5,Z006E0008,NULL,06A0156,1,20,2,NULL,NULL,6,NULL,Trial,range:1 plot:20 orientation:N;,3
07K0041,NULL,07K,(B73؃ML322)S5,Z006E0090,NULL,06A0071,1,21,2,NULL,NULL,6,NULL,Trial,range:1 plot:21 orientation:N;,3
07K0042,NULL,07K,(B73؃ML322)S5,Z006E0113,NULL,06A0162,2,21,2,NULL,NULL,6,NULL,Trial,range:1 plot:21 orientation:S;,3
07K0043,NULL,07K,(B73؃ML322)S5,Z006E0153,NULL,06A0010,2,22,2,NULL,NULL,6,NULL,Trial,range:1 plot:22 orientation:S;,3
07K0044,NULL,07K,(B73؃ML322)S5,Z006E0062,NULL,06A0117,1,22,2,NULL,NULL,6,NULL,Trial,range:1 plot:22 orientation:N;,3
07K0045,NULL,07K,(B73؃ML322)S5,Z006E0023,NULL,06A0136,1,23,3,NULL,NULL,6,NULL,Trial,range:1 plot:23 orientation:N;,3
07K0046,NULL,07K,(B73؃ML322)S5,Z006E0126,NULL,06A0155,2,23,3,NULL,NULL,6,NULL,Trial,range:1 plot:23 orientation:S;,3
07K0047,NULL,07K,CML322,Z006E0202,NULL,04ncai01 - Ames27096,2,24,3,NULL,NULL,6,NULL,Inbred Check,range:1 plot:24 orientation:S;,3
07K0048,NULL,07K,(B73؃ML322)S5,Z006E0186,NULL,06A0039,1,24,3,NULL,NULL,6,NULL,Trial,range:1 plot:24 orientation:N;,3
07K0049,NULL,07K,(B73؃ML322)S5,Z006E0148,NULL,06A0205,1,25,3,NULL,NULL,6,NULL,Trial,range:1 plot:25 orientation:N;,3
07K0050,NULL,07K,(B73؃ML322)S5,Z006E0103,NULL,06A0125,2,25,3,NULL,NULL,6,NULL,Trial,range:1 plot:25 orientation:S;,3
07K0051,NULL,07K,(B73؃ML322)S5,Z006E0049,NULL,06A0064,2,26,3,NULL,NULL,6,NULL,Trial,range:1 plot:26 orientation:S;,3
07K0052,NULL,07K,(B73؃ML322)S5,Z006E0080,NULL,06A0031,1,26,3,NULL,NULL,6,NULL,Trial,range:1 plot:26 orientation:N;,3
07K0053,NULL,07K,(B73؃ML322)S5,Z006E0180,NULL,06A0025,1,27,3,NULL,NULL,6,NULL,Trial,range:1 plot:27 orientation:N;,3
07K0054,NULL,07K,(B73؃ML322)S5,Z006E0086,NULL,06A0107,2,27,3,NULL,NULL,6,NULL,Trial,range:1 plot:27 orientation:S;,3
07K0055,NULL,07K,(B73؃ML322)S5,Z006E0117,NULL,06A0100,2,28,3,NULL,NULL,6,NULL,Trial,range:1 plot:28 orientation:S;,3
07K0056,NULL,07K,(B73؃ML322)S5,Z006E0188,NULL,06A0213,1,28,3,NULL,NULL,6,NULL,Trial,range:1 plot:28 orientation:N;,3
07K0057,NULL,07K,(B73؃ML322)S5,Z006E0091,NULL,06A0193,1,29,3,NULL,NULL,6,NULL,Trial,range:1 plot:29 orientation:N;,3
07K0058,NULL,07K,(B73؃ML322)S5,Z006E0194,NULL,06A0058,2,29,3,NULL,NULL,6,NULL,Trial,range:1 plot:29 orientation:S;,3
07K0059,NULL,07K,(B73؃ML322)S5,Z006E0001,NULL,06A0126,2,30,3,NULL,NULL,6,NULL,Trial,range:1 plot:30 orientation:S;,3
07K0060,NULL,07K,B73,Z006E0201,NULL,M.Smith 06'Bulk,1,30,3,NULL,NULL,6,NULL,Inbred Check,range:1 plot:30 orientation:N;,3
07K0061,NULL,07K,(B73؃ML322)S5,Z006E0121,NULL,06A0165,1,31,3,NULL,NULL,6,NULL,Trial,range:1 plot:31 orientation:N;,3
07K0062,NULL,07K,(B73؃ML322)S5,Z006E0135,NULL,06A0004,2,31,3,NULL,NULL,6,NULL,Trial,range:1 plot:31 orientation:S;,3
07K0063,NULL,07K,(B73؃ML322)S5,Z006E0064,NULL,06A0178,2,32,3,NULL,NULL,6,NULL,Trial,range:1 plot:32 orientation:S;,3
07K0064,NULL,07K,(B73؃ML322)S5,Z006E0020,NULL,06A0171,1,32,3,NULL,NULL,6,NULL,Trial,range:1 plot:32 orientation:N;,3
07K0065,NULL,07K,(B73؃ML322)S5,Z006E0092,NULL,06A0180,1,33,3,NULL,NULL,6,NULL,Trial,range:1 plot:33 orientation:N;,3
07K0066,NULL,07K,(B73؃ML322)S5,Z006E0197,NULL,06A0083,2,33,3,NULL,NULL,6,NULL,Trial,range:1 plot:33 orientation:S;,3
07K0067,NULL,07K,CML322,Z006E0202,NULL,04ncai01 - Ames27096,3,33,4,NULL,NULL,6,NULL,Inbred Check,range:2 plot:33 orientation:N;,3
07K0068,NULL,07K,(B73؃ML322)S5,Z006E0039,NULL,06A0212,4,33,4,NULL,NULL,6,NULL,Trial,range:2 plot:33 orientation:S;,3
07K0069,NULL,07K,(B73؃ML322)S5,Z006E0106,NULL,06A0078,4,32,4,NULL,NULL,6,NULL,Trial,range:2 plot:32 orientation:S;,3
07K0070,NULL,07K,(B73؃ML322)S5,Z006E0073,NULL,06A0030,3,32,4,NULL,NULL,6,NULL,Trial,range:2 plot:32 orientation:N;,3
07K0071,NULL,07K,(B73؃ML322)S5,Z006E0108,NULL,06A0186,3,31,4,NULL,NULL,6,NULL,Trial,range:2 plot:31 orientation:N;,3
07K0072,NULL,07K,(B73؃ML322)S5,Z006E0192,NULL,06A0158,4,31,4,NULL,NULL,6,NULL,Trial,range:2 plot:31 orientation:S; IP? 12 or 21,3
07K0073,NULL,07K,(B73؃ML322)S5,Z006E0002,NULL,06A0068,4,30,4,NULL,NULL,6,NULL,Trial,range:2 plot:30 orientation:S;,3
07K0074,NULL,07K,(B73؃ML322)S5,Z006E0015,NULL,06A0006,3,30,4,NULL,NULL,6,NULL,Trial,range:2 plot:30 orientation:N;,3
07K0075,NULL,07K,(B73؃ML322)S5,Z006E0158,NULL,06A0105,3,29,4,NULL,NULL,6,NULL,Trial,range:2 plot:29 orientation:N;,3
07K0076,NULL,07K,(B73؃ML322)S5,Z006E0081,NULL,06A0217,4,29,4,NULL,NULL,6,NULL,Trial,range:2 plot:29 orientation:S;,3
07K0077,NULL,07K,(B73؃ML322)S5,Z006E0114,NULL,06A0051,4,28,4,NULL,NULL,6,NULL,Trial,range:2 plot:28 orientation:S;,3
07K0078,NULL,07K,(B73؃ML322)S5,Z006E0051,NULL,06A0203,3,28,4,NULL,NULL,6,NULL,Trial,range:2 plot:28 orientation:N;,3
07K0079,NULL,07K,(B73؃ML322)S5,Z006E0042,NULL,06A0120,3,27,4,NULL,NULL,6,NULL,Trial,range:2 plot:27 orientation:N;,3
07K0080,NULL,07K,(B73؃ML322)S5,Z006E0152,NULL,06A0168,4,27,4,NULL,NULL,6,NULL,Trial,range:2 plot:27 orientation:S; MM?,3
07K0081,NULL,07K,(B73؃ML322)S5,Z006E0145,NULL,06A0192,4,26,4,NULL,NULL,6,NULL,Trial,range:2 plot:26 orientation:S;,3
07K0082,NULL,07K,(B73؃ML322)S5,Z006E0124,NULL,06A0146,3,26,4,NULL,NULL,6,NULL,Trial,range:2 plot:26 orientation:N;,3
07K0083,NULL,07K,(B73؃ML322)S5,Z006E0025,NULL,06A0139,3,25,4,NULL,NULL,6,NULL,Trial,range:2 plot:25 orientation:N;,3
07K0084,NULL,07K,(B73؃ML322)S5,Z006E0079,NULL,06A0041,4,25,4,NULL,NULL,6,NULL,Trial,range:2 plot:25 orientation:S;,3
07K0085,NULL,07K,(B73؃ML322)S5,Z006E0059,NULL,06A0214,4,24,4,NULL,NULL,6,NULL,Trial,range:2 plot:24 orientation:S;,3
07K0086,NULL,07K,B73,Z006E0201,NULL,M.Smith 06'Bulk,3,24,4,NULL,NULL,6,NULL,Inbred Check,range:2 plot:24 orientation:N;,3
07K0087,NULL,07K,(B73؃ML322)S5,Z006E0176,NULL,06A0208,3,23,4,NULL,NULL,6,NULL,Trial,range:2 plot:23 orientation:N;,3
07K0088,NULL,07K,(B73؃ML322)S5,Z006E0078,NULL,06A0103,4,23,4,NULL,NULL,6,NULL,Trial,range:2 plot:23 orientation:S;,3
07K0089,NULL,07K,(B73؃ML322)S5,Z006E0127,NULL,06A0060,4,22,5,NULL,NULL,6,NULL,Trial,range:2 plot:22 orientation:S;,3
07K0090,NULL,07K,(B73؃ML322)S5,Z006E0011,NULL,06A0096,3,22,5,NULL,NULL,6,NULL,Trial,range:2 plot:22 orientation:N;,3
07K0091,NULL,07K,(B73؃ML322)S5,Z006E0199,NULL,06A0047,3,21,5,NULL,NULL,6,NULL,Trial,range:2 plot:21 orientation:N;,3
07K0092,NULL,07K,(B73؃ML322)S5,Z006E0087,NULL,06A0063,4,21,5,NULL,NULL,6,NULL,Trial,range:2 plot:21 orientation:S;,3
07K0093,NULL,07K,(B73؃ML322)S5,Z006E0060,NULL,06A0092,4,20,5,NULL,NULL,6,NULL,Trial,range:2 plot:20 orientation:S;,3
07K0094,NULL,07K,(B73؃ML322)S5,Z006E0050,NULL,06A0067,3,20,5,NULL,NULL,6,NULL,Trial,range:2 plot:20 orientation:N;,3
07K0095,NULL,07K,B73,Z006E0201,NULL,M.Smith 06'Bulk,3,19,5,NULL,NULL,6,NULL,Inbred Check,range:2 plot:19 orientation:N;,3
07K0096,NULL,07K,(B73؃ML322)S5,Z006E0017,NULL,06A0199,4,19,5,NULL,NULL,6,NULL,Trial,range:2 plot:19 orientation:S;,3
07K0097,NULL,07K,(B73؃ML322)S5,Z006E0068,NULL,06A0183,4,18,5,NULL,NULL,6,NULL,Trial,range:2 plot:18 orientation:S;,3
07K0098,NULL,07K,(B73؃ML322)S5,Z006E0069,NULL,06A0174,3,18,5,NULL,NULL,6,NULL,Trial,range:2 plot:18 orientation:N;,3
07K0099,NULL,07K,(B73؃ML322)S5,Z006E0138,NULL,06A0003,3,17,5,NULL,NULL,6,NULL,Trial,range:2 plot:17 orientation:N;,3
07K0100,NULL,07K,CML322,Z006E0202,NULL,04ncai01 - Ames27096,4,17,5,NULL,NULL,6,NULL,Inbred Check,range:2 plot:17 orientation:S;,3
07K0101,NULL,07K,(B73؃ML322)S5,Z006E0046,NULL,06A0196,4,16,5,NULL,NULL,6,NULL,Trial,range:2 plot:16 orientation:S;,3
07K0102,NULL,07K,(B73؃ML322)S5,Z006E0131,NULL,06A0204,3,16,5,NULL,NULL,6,NULL,Trial,range:2 plot:16 orientation:N;,3
07K0103,NULL,07K,(B73؃ML322)S5,Z006E0033,NULL,06A0173,3,15,5,NULL,NULL,6,NULL,Trial,range:2 plot:15 orientation:N;,3
07K0104,NULL,07K,(B73؃ML322)S5,Z006E0129,NULL,06A0135,4,15,5,NULL,NULL,6,NULL,Trial,range:2 plot:15 orientation:S;,3
07K0105,NULL,07K,(B73؃ML322)S5,Z006E0007,NULL,06A0005,4,14,5,NULL,NULL,6,NULL,Trial,range:2 plot:14 orientation:S;,3
07K0106,NULL,07K,(B73؃ML322)S5,Z006E0057,NULL,06A0061,3,14,5,NULL,NULL,6,NULL,Trial,range:2 plot:14 orientation:N;,3
07K0107,NULL,07K,(B73؃ML322)S5,Z006E0150,NULL,06A0081,3,13,5,NULL,NULL,6,NULL,Trial,range:2 plot:13 orientation:N;,3
07K0108,NULL,07K,(B73؃ML322)S5,Z006E0063,NULL,06A0170,4,13,5,NULL,NULL,6,NULL,Trial,range:2 plot:13 orientation:S;,3
07K0109,NULL,07K,(B73؃ML322)S5,Z006E0169,NULL,06A0161,4,12,5,NULL,NULL,6,NULL,Trial,range:2 plot:12 orientation:S;,3
07K0110,NULL,07K,(B73؃ML322)S5,Z006E0029,NULL,06A0040,3,12,5,NULL,NULL,6,NULL,Trial,range:2 plot:12 orientation:N;,3
07K0111,NULL,07K,(B73؃ML322)S5,Z006E0190,NULL,06A0182,3,11,6,NULL,NULL,6,NULL,Trial,range:2 plot:11 orientation:N;,3
07K0112,NULL,07K,(B73؃ML322)S5,Z006E0036,NULL,06A0169,4,11,6,NULL,NULL,6,NULL,Trial,range:2 plot:11 orientation:S;,3
07K0113,NULL,07K,(B73؃ML322)S5,Z006E0168,NULL,06A0029,4,10,6,NULL,NULL,6,NULL,Trial,range:2 plot:10 orientation:S;,3
07K0114,NULL,07K,(B73؃ML322)S5,Z006E0200,NULL,06A0091,3,10,6,NULL,NULL,6,NULL,Trial,range:2 plot:10 orientation:N;,3
07K0115,NULL,07K,B73,Z006E0201,NULL,M.Smith 06'Bulk,3,9,6,NULL,NULL,6,NULL,Inbred Check,range:2 plot:9 orientation:N;,3
07K0116,NULL,07K,(B73؃ML322)S5,Z006E0178,NULL,06A0202,4,9,6,NULL,NULL,6,NULL,Trial,range:2 plot:9 orientation:S;,3
07K0117,NULL,07K,(B73؃ML322)S5,Z006E0160,NULL,06A0033,4,8,6,NULL,NULL,6,NULL,Trial,range:2 plot:8 orientation:S;,3
07K0118,NULL,07K,(B73؃ML322)S5,Z006E0140,NULL,06A0141,3,8,6,NULL,NULL,6,NULL,Trial,range:2 plot:8 orientation:N;,3
07K0119,NULL,07K,(B73؃ML322)S5,Z006E0043,NULL,06A0021,3,7,6,NULL,NULL,6,NULL,Trial,range:2 plot:7 orientation:N;,3
07K0120,NULL,07K,(B73؃ML322)S5,Z006E0006,NULL,06A0147,4,7,6,NULL,NULL,6,NULL,Trial,range:2 plot:7 orientation:S;,3
07K0121,NULL,07K,(B73؃ML322)S5,Z006E0093,NULL,06A0122,4,6,6,NULL,NULL,6,NULL,Trial,range:2 plot:6 orientation:S;,3
07K0122,NULL,07K,CML322,Z006E0202,NULL,04ncai01 - Ames27096,3,6,6,NULL,NULL,6,NULL,Inbred Check,range:2 plot:6 orientation:N;,3
07K0123,NULL,07K,(B73؃ML322)S5,Z006E0054,NULL,06A0053,3,5,6,NULL,NULL,6,NULL,Trial,range:2 plot:5 orientation:N;,3
07K0124,NULL,07K,(B73؃ML322)S5,Z006E0119,NULL,06A0133,4,5,6,NULL,NULL,6,NULL,Trial,range:2 plot:5 orientation:S;,3
07K0125,NULL,07K,(B73؃ML322)S5,Z006E0101,NULL,06A0163,4,4,6,NULL,NULL,6,NULL,Trial,range:2 plot:4 orientation:S;,3
07K0126,NULL,07K,(B73؃ML322)S5,Z006E0085,NULL,06A0151,3,4,6,NULL,NULL,6,NULL,Trial,range:2 plot:4 orientation:N;,3
07K0127,NULL,07K,(B73؃ML322)S5,Z006E0009,NULL,06A0194,3,3,6,NULL,NULL,6,NULL,Trial,range:2 plot:3 orientation:N;,3
07K0128,NULL,07K,(B73؃ML322)S5,Z006E0173,NULL,06A0210,4,3,6,NULL,NULL,6,NULL,Trial,range:2 plot:3 orientation:S;,3
07K0129,NULL,07K,(B73؃ML322)S5,Z006E0125,NULL,06A0050,4,2,6,NULL,NULL,6,NULL,Trial,range:2 plot:2 orientation:S;,3
07K0130,NULL,07K,(B73؃ML322)S5,Z006E0162,NULL,06A0179,3,2,6,NULL,NULL,6,NULL,Trial,range:2 plot:2 orientation:N;,3
07K0131,NULL,07K,(B73؃ML322)S5,Z006E0066,NULL,06A0188,3,1,6,NULL,NULL,6,NULL,Trial,range:2 plot:1 orientation:N;,3
07K0132,NULL,07K,(B73؃ML322)S5,Z006E0055,NULL,06A0049,4,1,6,NULL,NULL,6,NULL,Trial,range:2 plot:1 orientation:S;,3
07K0133,NULL,07K,(B73ؐ39)S5,Z024E0136,NULL,06A1917,5,1,1,NULL,NULL,24,NULL,Trial,range:3 plot:1 orientation:N;,3
07K0134,NULL,07K,B73,Z024E0201,NULL,M.Smith 06'Bulk,6,1,1,NULL,NULL,24,NULL,Inbred Check,range:3 plot:1 orientation:S;,3
07K0135,NULL,07K,(B73ؐ39)S5,Z024E0124,NULL,06A2010,6,2,1,NULL,NULL,24,NULL,Trial,range:3 plot:2 orientation:S; IP?,3
07K0136,NULL,07K,(B73ؐ39)S5,Z024E0079,NULL,06A1971,5,2,1,NULL,NULL,24,NULL,Trial,range:3 plot:2 orientation:N;,3
07K0137,NULL,07K,(B73ؐ39)S5,Z024E0029,NULL,06A2027,5,3,1,NULL,NULL,24,NULL,Trial,range:3 plot:3 orientation:N;,3
07K0138,NULL,07K,(B73ؐ39)S5,Z024E0036,NULL,06A1990,6,3,1,NULL,NULL,24,NULL,Trial,range:3 plot:3 orientation:S;,3
07K0139,NULL,07K,(B73ؐ39)S5,Z024E0099,NULL,06A1904,6,4,1,NULL,NULL,24,NULL,Trial,range:3 plot:4 orientation:S;,3
07K0140,NULL,07K,(B73ؐ39)S5,Z024E0117,NULL,06A1962,5,4,1,NULL,NULL,24,NULL,Trial,range:3 plot:4 orientation:N;,3
07K0141,NULL,07K,(B73ؐ39)S5,Z024E0092,NULL,06A1882,5,5,1,NULL,NULL,24,NULL,Trial,range:3 plot:5 orientation:N;,3
07K0142,NULL,07K,(B73ؐ39)S5,Z024E0153,NULL,06A1870,6,5,1,NULL,NULL,24,NULL,Trial,range:3 plot:5 orientation:S;,3
07K0143,NULL,07K,(B73ؐ39)S5,Z024E0173,NULL,06A2048,6,6,1,NULL,NULL,24,NULL,Trial,range:3 plot:6 orientation:S;,3
07K0144,NULL,07K,(B73ؐ39)S5,Z024E0120,NULL,06A1984,5,6,1,NULL,NULL,24,NULL,Trial,range:3 plot:6 orientation:N;,3
07K0145,NULL,07K,(B73ؐ39)S5,Z024E0152,NULL,06A1929,5,7,1,NULL,NULL,24,NULL,Trial,range:3 plot:7 orientation:N;,3
07K0146,NULL,07K,(B73ؐ39)S5,Z024E0166,NULL,06A1985,6,7,1,NULL,NULL,24,NULL,Trial,range:3 plot:7 orientation:S; variable for DLA 5% + 25%,3
07K0147,NULL,07K,(B73ؐ39)S5,Z024E0181,NULL,06A1992,6,8,1,NULL,NULL,24,NULL,Trial,range:3 plot:8 orientation:S;,3
07K0148,NULL,07K,(B73ؐ39)S5,Z024E0026,NULL,06A2053,5,8,1,NULL,NULL,24,NULL,Trial,range:3 plot:8 orientation:N;,3
07K0149,NULL,07K,(B73ؐ39)S5,Z024E0159,NULL,06A1915,5,9,1,NULL,NULL,24,NULL,Trial,range:3 plot:9 orientation:N;,3
07K0150,NULL,07K,P39,Z024E0202,NULL,06ncei01 - Ames28186,6,9,1,NULL,NULL,24,NULL,Inbred Check,range:3 plot:9 orientation:S;,3
07K0151,NULL,07K,(B73ؐ39)S5,Z024E0174,NULL,06A2040,6,10,1,NULL,NULL,24,NULL,Trial,range:3 plot:10 orientation:S;,3
07K0152,NULL,07K,(B73ؐ39)S5,Z024E0033,NULL,06A1855,5,10,1,NULL,NULL,24,NULL,Trial,range:3 plot:10 orientation:N;,3
07K0153,NULL,07K,(B73ؐ39)S5,Z024E0059,NULL,06A1993,5,11,1,NULL,NULL,24,NULL,Trial,range:3 plot:11 orientation:N;,3
07K0154,NULL,07K,(B73ؐ39)S5,Z024E0143,NULL,06A1879,6,11,1,NULL,NULL,24,NULL,Trial,range:3 plot:11 orientation:S; black seeds,3
07K0155,NULL,07K,(B73ؐ39)S5,Z024E0102,NULL,06A1886,6,12,2,NULL,NULL,24,NULL,Trial,range:3 plot:12 orientation:S;,3
07K0156,NULL,07K,(B73ؐ39)S5,Z024E0097,NULL,06A1943,5,12,2,NULL,NULL,24,NULL,Trial,range:3 plot:12 orientation:N;,3
07K0157,NULL,07K,(B73ؐ39)S5,Z024E0161,NULL,06A1871,5,13,2,NULL,NULL,24,NULL,Trial,range:3 plot:13 orientation:N;,3
07K0158,NULL,07K,(B73ؐ39)S5,Z024E0075,NULL,06A1975,6,13,2,NULL,NULL,24,NULL,Trial,range:3 plot:13 orientation:S;,3
07K0159,NULL,07K,(B73ؐ39)S5,Z024E0160,NULL,06A2061,6,14,2,NULL,NULL,24,NULL,Trial,range:3 plot:14 orientation:S;,3
07K0160,NULL,07K,(B73ؐ39)S5,Z024E0147,NULL,06A1922,5,14,2,NULL,NULL,24,NULL,Trial,range:3 plot:14 orientation:N;,3
07K0161,NULL,07K,(B73ؐ39)S5,Z024E0091,NULL,06A1914,5,15,2,NULL,NULL,24,NULL,Trial,range:3 plot:15 orientation:N;,3
07K0162,NULL,07K,P39,Z024E0202,NULL,06ncei01 - Ames28186,6,15,2,NULL,NULL,24,NULL,Inbred Check,range:3 plot:15 orientation:S;,3
07K0163,NULL,07K,(B73ؐ39)S5,Z024E0183,NULL,06A1991,6,16,2,NULL,NULL,24,NULL,Trial,range:3 plot:16 orientation:S;,3
07K0164,NULL,07K,(B73ؐ39)S5,Z024E0018,NULL,06A2028,5,16,2,NULL,NULL,24,NULL,Trial,range:3 plot:16 orientation:N;,3
07K0165,NULL,07K,(B73ؐ39)S5,Z024E0076,NULL,06A1938,5,17,2,NULL,NULL,24,NULL,Trial,range:3 plot:17 orientation:N;,3
07K0166,NULL,07K,(B73ؐ39)S5,Z024E0070,NULL,06A1940,6,17,2,NULL,NULL,24,NULL,Trial,range:3 plot:17 orientation:S;,3
07K0167,NULL,07K,B73,Z024E0201,NULL,M.Smith 06'Bulk,6,18,2,NULL,NULL,24,NULL,Inbred Check,range:3 plot:18 orientation:S;,3
07K0168,NULL,07K,(B73ؐ39)S5,Z024E0179,NULL,06A1873,5,18,2,NULL,NULL,24,NULL,Trial,range:3 plot:18 orientation:N;,3
07K0169,NULL,07K,(B73ؐ39)S5,Z024E0058,NULL,06A1924,5,19,2,NULL,NULL,24,NULL,Trial,range:3 plot:19 orientation:N;,3
